1.45997199999541	100	0
1.76224499999732	100	0
2.0652539999932	100	0
2.36743099999428	100	0
2.67097599999607	100	0
2.97338799999654	100	0
3.27641199999303	100	0
3.57845899999887	100	0
3.88149199999869	100	0
4.18404599999636	100	0
4.48754999999702	100	0
4.79006199999899	100	0
5.09332899999619	100	0
5.39613899999857	100	0
5.69835199999809	100	9.23
6.00191899999976	100	37.57
6.30528599999845	100	73.23
6.60935199999809	100	103.96
6.91235099999607	100	130.24
7.21556399999559	100	152.75
7.51887099999934	100	171.97
7.82258799999952	100	188.38
8.12546499999613	100	202.45
8.42902999999374	100	214.57
8.73284399999678	100	224.97
9.03600399999321	100	233.88
9.3391969999969	100	241.49
9.64319599999487	100	247.99
9.94555999999493	100	253.6
10.2502749999985	100	258.65
10.5534789999947	100	263.45
10.856735999994	100	265.25
11.1603399999961	100	234.55
11.4638289999962	100	168.52
11.7666899999976	100	101.86
12.0694739999995	100	44.84
12.3735849999934	100	-3.87
12.6769539999962	100	-45.48
12.9806449999958	100	-78.29
13.2835239999965	100	-74.26
13.5865039999932	100	-31.56
13.8900189999938	100	14.97
14.1940629999936	100	54.83
14.4971699999943	100	88.87
14.8009479999989	100	117.92
15.1038769999966	100	142.75
15.4069159999937	100	163.99
15.7106359999999	100	182.09
16.0143420000002	100	197.53
16.3179489999935	100	210.73
16.6213359999955	100	221.96
16.9245539999977	100	228.85
17.2273539999947	100	202.73
17.5311839999929	100	141.11
17.8345269999951	100	78.35
18.1384759999961	100	24.69
18.4421059999987	100	-20.87
18.7448669999987	100	-56.87
19.0480069999993	100	-55.83
19.3511989999935	100	-16.08
19.6550779999942	100	27.8
19.9583859999999	100	65.42
20.2613769999966	100	97.55
20.5654289999977	100	124.98
20.8685729999989	100	148.43
21.1721099999994	100	168.44
21.4758299999982	100	185.56
21.7796279999986	100	200.18
22.0822829999998	100	212.66
22.386111999996	100	220.65
22.6894139999971	100	219.82
22.9923219999969	100	188.13
23.2961289999932	100	126.96
23.5994399999976	100	66.59
23.9031889999956	100	14.91
24.2069349999949	100	-29.27
24.5096999999955	100	-64.33
24.8128539999947	100	-62.37
25.1172219999954	100	-21.53
25.4197159999982	100	23.39
25.7235039999932	100	61.84
26.027423999995	100	94.67
26.3297159999982	100	122.72
26.6336209999993	100	146.67
26.9378669999987	100	167.09
27.240224999994	100	184.56
27.5441279999986	100	199.53
27.8479429999962	100	212.33
28.1512739999965	100	220.61
28.4536849999949	100	220.06
28.7573329999968	100	188.46
29.0610329999998	100	127.12
29.3642619999945	100	66.48
29.6682409999967	100	14.61
29.971060999997	100	-29.74
30.2743849999979	100	-64.95
30.5776999999955	100	-63.07
30.8810459999964	100	-22.11
31.184297999993	100	23.06
31.4880039999932	100	61.74
31.7915409999937	100	94.8
32.0949169999957	100	123.04
32.3984739999995	100	147.18
32.7020069999993	100	167.82
33.0054079999998	100	185.46
33.3085559999943	100	200.5
33.6115249999985	100	213.35
33.9152799999937	100	224.38
34.2184959999993	100	231.15
34.5228269999996	100	204.85
34.8255459999964	100	142.8
35.1290529999957	100	79.54
35.4325199999958	100	25.36
35.736411999993	100	-20.94
36.0398909999952	100	-57.78
36.3428919999972	100	-81.59
36.6460969999954	100	-70.32
36.949474999994	100	-25.24
37.2521049999967	100	22.21
37.556161999993	100	62.77
37.8594079999998	100	97.19
38.1623199999928	100	126.48
38.466110999994	100	151.57
38.7691279999986	100	173.09
39.0732049999982	100	191.91
39.3766669999957	100	208.02
39.6804169999957	100	220.84
39.9839759999961	100	231.14
